t(s),Adsorbed H on surface 1,Total T surface 1
1364.2171826020835,1.3155949900176587e+19,300.0
1374.2171826020835,1.3155949900176587e+19,300.0
1384.2171826020835,1.3155949900176587e+19,300.0
1394.2171826020835,1.3155949900176587e+19,300.0
1404.2171826020835,1.3155949900176587e+19,300.0
1414.2171826020835,1.3155949900176587e+19,300.0
1424.2171826020835,1.3155949900176587e+19,300.0
1434.2171826020835,1.3155949900176587e+19,300.0
1444.2171826020835,1.3155949900176587e+19,300.0
1454.2171826020835,1.3155949900176587e+19,300.0
1464.2171826020835,1.3155949900176587e+19,300.0
1474.2171826020835,1.3155949900176587e+19,300.0
1484.2171826020835,1.3155949900176587e+19,300.0
1494.2171826020835,1.3155949900176587e+19,300.0
1504.2171826020835,1.3155949900176587e+19,300.0
1514.2171826020835,1.3155949900176587e+19,300.0
1524.2171826020835,1.3155949900176587e+19,300.0
1534.2171826020835,1.3155949900176587e+19,300.0
1544.2171826020835,1.3155949900176587e+19,300.0
1554.2171826020835,1.3155949900176587e+19,300.0
1564.2171826020835,1.3155949900176587e+19,300.0
1574.2171826020835,1.3155949900176587e+19,300.0
1584.2171826020835,1.3155949900176587e+19,300.0
1594.2171826020835,1.3155949900176587e+19,300.0
1604.2171826020835,1.3155949900176587e+19,300.0
1614.2171826020835,1.3155949900176587e+19,300.0
1624.2171826020835,1.3155949900176587e+19,300.0
1634.2171826020835,1.3155949900176587e+19,300.0
1644.2171826020835,1.3155949900176587e+19,300.0
1654.2171826020835,1.3155949900176587e+19,300.0
1664.2171826020835,1.3155949900176587e+19,300.0
1674.2171826020835,1.3155949900176587e+19,300.0
1684.2171826020835,1.3155949900176587e+19,300.0
1694.2171826020835,1.3155949900176587e+19,300.0
1704.2171826020835,1.3155949900176587e+19,300.0
1714.2171826020835,1.3155949900176587e+19,300.0
1724.2171826020835,1.3155949900176587e+19,300.0
1734.2171826020835,1.3155949900176587e+19,300.0
1744.2171826020835,1.3155949900176587e+19,300.0
1754.2171826020835,1.3155949900176587e+19,300.0
1764.2171826020835,1.3155949900176587e+19,300.0
1774.2171826020835,1.3155949900176587e+19,300.0
1784.2171826020835,1.3155949900176587e+19,300.0
1794.2171826020835,1.3155949900176587e+19,300.0
1804.2171826020835,1.3155949900176587e+19,300.0
1814.2171826020835,1.3155949900176587e+19,300.0
1824.2171826020835,1.3155949900176587e+19,300.0
1834.2171826020835,1.3155949900176587e+19,300.0
1844.2171826020835,1.3155949900176587e+19,300.0
1854.2171826020835,1.3155949900176587e+19,300.0
1864.2171826020835,1.3155949900176587e+19,300.0
1874.2171826020835,1.3155949900176587e+19,300.0
1884.2171826020835,1.3155949900176587e+19,300.0
1894.2171826020835,1.3155949900176587e+19,300.0
1904.2171826020835,1.3155949900176587e+19,300.0
1914.2171826020835,1.3155949900176587e+19,300.0
1924.2171826020835,1.3155949900176587e+19,300.0
1934.2171826020835,1.3155949900176587e+19,300.0
1944.2171826020835,1.3155949900176587e+19,300.0
1954.2171826020835,1.3155949900176587e+19,300.0
1964.2171826020835,1.3155949900176587e+19,300.0
1974.2171826020835,1.3155949900176587e+19,300.0
1984.2171826020835,1.3155949900176587e+19,300.0
1994.2171826020835,1.3155949900176587e+19,300.0
2004.2171826020835,1.3155949900176587e+19,300.0
2014.2171826020835,1.3155949900176587e+19,300.0
2024.2171826020835,1.3155949900176587e+19,300.0
2034.2171826020835,1.3155949900176587e+19,300.0
2044.2171826020835,1.3155949900176587e+19,300.0
2054.2171826020835,1.3155949900176587e+19,300.0
2064.2171826020835,1.3155949900176587e+19,300.0
2074.2171826020835,1.3155949900176587e+19,300.0
2084.2171826020835,1.3155949900176587e+19,300.0
2094.2171826020835,1.3155949900176587e+19,300.0
2104.2171826020835,1.3155949900176587e+19,300.0
2114.2171826020835,1.3155949900176587e+19,300.0
2124.2171826020835,1.3155949900176587e+19,300.0
2134.2171826020835,1.3155949900176587e+19,300.0
2144.2171826020835,1.3155949900176587e+19,300.0
2154.2171826020835,1.3155949900176587e+19,300.0
2164.2171826020835,1.3155949900176587e+19,300.0
2174.2171826020835,1.3155949900176587e+19,300.0
2184.2171826020835,1.3155949900176587e+19,300.0
2194.2171826020835,1.3155949900176587e+19,300.0
2204.2171826020835,1.3155949900176587e+19,300.0
2214.2171826020835,1.3155949900176587e+19,300.0
2224.2171826020835,1.3155949900176587e+19,300.0
2234.2171826020835,1.3155949900176587e+19,300.0
2244.2171826020835,1.3155949900176587e+19,300.0
2254.2171826020835,1.3155949900176587e+19,300.0
2264.2171826020835,1.3155949900176587e+19,300.0
2274.2171826020835,1.3155949900176587e+19,300.0
2284.2171826020835,1.3155949900176587e+19,300.0
2294.2171826020835,1.3155949900176587e+19,300.0
2304.2171826020835,1.3155949900176587e+19,300.0
2314.2171826020835,1.3155949900176587e+19,300.0
2324.2171826020835,1.3155949900176587e+19,300.0
2334.2171826020835,1.3155949900176587e+19,300.0
2344.2171826020835,1.3155949900176587e+19,300.0
2354.2171826020835,1.3155949900176587e+19,300.0
2364.2171826020835,1.3155949900176587e+19,300.0
2374.2171826020835,1.3155949900176587e+19,300.0
2384.2171826020835,1.3155949900176587e+19,300.0
2394.2171826020835,1.3155949900176587e+19,300.0
2404.2171826020835,1.3155949900176587e+19,300.0
2414.2171826020835,1.3155949900176587e+19,300.0
2424.2171826020835,1.3155949900176587e+19,300.0
2434.2171826020835,1.3155949900176587e+19,300.0
2444.2171826020835,1.3155949900176587e+19,300.0
2454.2171826020835,1.3155949900176587e+19,300.0
2464.2171826020835,1.3155949900176587e+19,300.0
2474.2171826020835,1.3155949900176587e+19,300.0
2484.2171826020835,1.3155949900176587e+19,300.0
2494.2171826020835,1.3155949900176587e+19,300.0
2504.2171826020835,1.3155949900176587e+19,300.0
2514.2171826020835,1.3155949900176587e+19,300.0
2524.2171826020835,1.3155949900176587e+19,300.0
2534.2171826020835,1.3155949900176587e+19,300.0
2544.2171826020835,1.3155949900176587e+19,300.0
2554.2171826020835,1.3155949900176587e+19,300.0
2564.2171826020835,1.3155949900176587e+19,300.0
2574.2171826020835,1.3155949900176587e+19,300.0
2584.2171826020835,1.3155949900176587e+19,300.0
2594.2171826020835,1.3155949900176587e+19,300.0
2604.2171826020835,1.3155949900176587e+19,300.0
2614.2171826020835,1.3155949900176587e+19,300.0
2624.2171826020835,1.3155949900176587e+19,300.0
2634.2171826020835,1.3155949900176587e+19,300.0
2644.2171826020835,1.3155949900176587e+19,300.0
2654.2171826020835,1.3155949900176587e+19,300.0
2664.2171826020835,1.3155949900176587e+19,300.0
2674.2171826020835,1.3155949900176587e+19,300.0
2684.2171826020835,1.3155949900176587e+19,300.0
2694.2171826020835,1.3155949900176587e+19,300.0
2704.2171826020835,1.3155949900176587e+19,300.0
2714.2171826020835,1.3155949900176587e+19,300.0
2724.2171826020835,1.3155949900176587e+19,300.0
2734.2171826020835,1.3155949900176587e+19,300.0
2744.2171826020835,1.3155949900176587e+19,300.0
2754.2171826020835,1.3155949900176587e+19,300.0
2764.2171826020835,1.3155949900176587e+19,300.0
2774.2171826020835,1.3155949900176587e+19,300.0
2784.2171826020835,1.3155949900176587e+19,300.0
2794.2171826020835,1.3155949900176587e+19,300.0
2804.2171826020835,1.3155949900176587e+19,300.0
2814.2171826020835,1.3155949900176587e+19,300.0
2824.2171826020835,1.3155949900176587e+19,300.0
2834.2171826020835,1.3155949900176587e+19,300.0
2844.2171826020835,1.3155949900176587e+19,300.0
2854.2171826020835,1.3155949900176587e+19,300.0
2864.2171826020835,1.3155949900176587e+19,300.0
2874.2171826020835,1.3155949900176587e+19,300.0
2884.2171826020835,1.3155949900176587e+19,300.0
2894.2171826020835,1.3155949900176587e+19,300.0
2904.2171826020835,1.3155949900176587e+19,300.0
2914.2171826020835,1.3155949900176587e+19,300.0
2924.2171826020835,1.3155949900176587e+19,300.0
2934.2171826020835,1.3155949900176587e+19,300.0
2944.2171826020835,1.3155949900176587e+19,300.0
2954.2171826020835,1.3155949900176587e+19,300.0
2964.2171826020835,1.3155949900176587e+19,300.0
2974.2171826020835,1.3155949900176587e+19,300.0
2984.2171826020835,1.3155949900176587e+19,300.0
2994.2171826020835,1.3155949900176587e+19,300.0
3004.2171826020835,1.3058545560220588e+19,300.0
3014.2171826020835,1.298736314903502e+19,300.0
3024.2171826020835,1.2931272026820389e+19,300.0
3034.2171826020835,1.288493974930942e+19,300.0
3044.2171826020835,1.2845422114778001e+19,300.0
3054.2171826020835,1.2810928790549813e+19,300.0
3064.2171826020835,1.2780292291473674e+19,300.0
3074.2171826020835,1.2752709936231688e+19,300.0
3084.2171826020835,1.2727606524656413e+19,300.0
3094.2171826020835,1.2704555921326567e+19,300.0
3104.2171826020835,1.268323368240651e+19,300.0
3114.2171826020835,1.2663387087580842e+19,300.0
3124.2171826020835,1.264481544089952e+19,300.0
3134.2171826020835,1.262735669455174e+19,300.0
3144.2171826020835,1.2610878109831987e+19,300.0
3154.2171826020835,1.2595269577684445e+19,300.0
3164.2171826020835,1.2580438739583025e+19,300.0
3174.2171826020835,1.256630735654377e+19,300.0
3184.2171826020835,1.2552808561913946e+19,300.0
3194.2171826020835,1.2539884751839807e+19,300.0
3204.2171826020835,1.2527485943680543e+19,300.0
3214.2171826020835,1.251556848308495e+19,300.0
3224.2171826020835,1.2504094014466228e+19,300.0
3234.2171826020835,1.2493028652979962e+19,300.0
3244.2171826020835,1.2482342312438061e+19,300.0
3254.2171826020835,1.247200815517685e+19,300.0
3264.2171826020835,1.2462002138235105e+19,300.0
3274.2171826020835,1.2452302636277162e+19,300.0
3284.2171826020835,1.2442890126182429e+19,300.0
3294.2171826020835,1.243374692157063e+19,300.0
3304.2171826020835,1.2424856948057387e+19,300.0
3314.2171826020835,1.2416205551951593e+19,300.0
3324.2171826020835,1.2407779336596218e+19,300.0
3334.2171826020835,1.239956602167955e+19,300.0
3344.2171826020835,1.2391554321752031e+19,300.0
3354.2171826020835,1.2383733840880728e+19,300.0
3364.2171826020835,1.2376094980931576e+19,300.0
3374.2171826020835,1.23686288614138e+19,300.0
3384.2171826020835,1.2361327249177526e+19,300.0
3394.2171826020835,1.2354182496543453e+19,300.0
3404.2171826020835,1.2347187486677228e+19,300.0
3414.2171826020835,1.234033558521195e+19,300.0
3424.2171826020835,1.2333620597278732e+19,300.0
3434.2171826020835,1.23270367292343e+19,300.0
3444.2171826020835,1.2320578554481435e+19,300.0
3454.2171826020835,1.2314240982866944e+19,300.0
3464.2171826020835,1.2308019233216104e+19,300.0
3474.2171826020835,1.2301908808624712e+19,300.0
3484.2171826020835,1.2295905474182312e+19,300.0
3494.2171826020835,1.229000523684445e+19,300.0
3504.2171826020835,1.2284204327209298e+19,300.0
3514.2171826020835,1.227849918298596e+19,300.0
3524.2171826020835,1.227288643396899e+19,300.0
3534.2171826020835,1.2267362888357018e+19,300.0
3544.2171826020835,1.2261925520273349e+19,300.0
3554.2171826020835,1.2256571458363726e+19,300.0
3564.2171826020835,1.2251297975361286e+19,300.0
3574.2171826020835,1.224610247852164e+19,300.0
3584.2171826020835,1.2240982500842244e+19,300.0
3594.2171826020835,1.2235935692989897e+19,300.0
3604.2171826020835,1.223095981586878e+19,300.0
3614.2171826020835,1.2226052733768817e+19,300.0
3624.2171826020835,1.2221212408040657e+19,300.0
3634.2171826020835,1.2216436891249355e+19,300.0
3644.2171826020835,1.2211724321763746e+19,300.0
3654.2171826020835,1.2207072918743056e+19,300.0
3664.2171826020835,1.220248097748615e+19,300.0
3674.2171826020835,1.2197946865112283e+19,300.0
3684.2171826020835,1.2193469016545346e+19,300.0
3694.2171826020835,1.2189045930776273e+19,300.0
3704.2171826020835,1.2184676167380746e+19,300.0
3714.2171826020835,1.21803583432715e+19,300.0
3724.2171826020835,1.217609112966644e+19,300.0
3734.2171826020835,1.2171873249255555e+19,300.0
3744.2171826020835,1.216770347355114e+19,300.0
3754.2171826020835,1.2163580620407214e+19,300.0
3764.2171826020835,1.2159503551695309e+19,300.0
3774.2171826020835,1.2155471171124924e+19,300.0
3784.2171826020835,1.2151482422197912e+19,300.0
3794.2171826020835,1.2147536286287024e+19,300.0
3804.2171826020835,1.2143631780829663e+19,300.0
3814.2171826020835,1.2139767957628602e+19,300.0
3824.2171826020835,1.2135943901252155e+19,300.0
3834.2171826020835,1.213215872752686e+19,300.0
3844.2171826020835,1.2128411582116317e+19,300.0
3854.2171826020835,1.2124701639180304e+19,300.0
3864.2171826020835,1.2121028100108802e+19,300.0
3874.2171826020835,1.2117390192325906e+19,300.0
3884.2171826020835,1.2113787168159068e+19,300.0
3894.2171826020835,1.2110218303769393e+19,300.0
3904.2171826020835,1.210668289813908e+19,300.0
3914.2171826020835,1.2103180272112355e+19,300.0
3924.2171826020835,1.2099709767486542e+19,300.0
3934.2171826020835,1.2096270746150148e+19,300.0
3944.2171826020835,1.2092862589265058e+19,300.0
3954.2171826020835,1.2089484696490146e+19,300.0
3964.2171826020835,1.2086136485243816e+19,300.0
3974.2171826020835,1.2082817390003137e+19,300.0
3984.2171826020835,1.2079526861637396e+19,300.0
3994.2171826020835,1.2076264366774088e+19,300.0
4004.2171826020835,1.2073029387195408e+19,300.0
4014.2171826020835,1.2069821419263551e+19,300.0
4024.2171826020835,1.2066639973373133e+19,300.0
4034.2171826020835,1.2063484573429238e+19,300.0
4044.2171826020835,1.2060354756349643e+19,300.0
4054.2171826020835,1.2057250071589892e+19,300.0
4064.2171826020835,1.2054170080689965e+19,300.0
4074.2171826020835,1.2051114356841368e+19,300.0
4084.2171826020835,1.2048082484473547e+19,300.0
4094.2171826020835,1.2045074058858609e+19,300.0
4104.217182602084,1.2042088685733356e+19,300.0
4114.217182602084,1.2039125980937755e+19,300.0
4124.217182602084,1.2036185570068967e+19,300.0
4134.217182602084,1.2033267088150161e+19,300.0
4144.217182602084,1.2030370179313326e+19,300.0
4154.217182602084,1.2027494496495403e+19,300.0
4164.217182602084,1.2024639701147058e+19,300.0
4174.217182602084,1.2021805462953466e+19,300.0
4184.217182602084,1.2018991459566516e+19,300.0
4194.217182602084,1.2016197376347877e+19,300.0
4204.217182602084,1.2013422906122406e+19,300.0
4214.217182602084,1.2010667748941392e+19,300.0
4224.217182602084,1.2007931611855174e+19,300.0
4234.217182602084,1.2005214208694675e+19,300.0
4244.217182602084,1.2002515259861467e+19,300.0
4254.217182602084,1.1999834492125921e+19,300.0
4264.217182602084,1.1997171638433116e+19,300.0
4274.217182602084,1.1994526437716124e+19,300.0
4284.217182602084,1.1991898634716336e+19,300.0
4294.217182602084,1.1989287979810533e+19,300.0
4304.217182602084,1.1986694228844366e+19,300.0
4314.217182602084,1.1984117142971992e+19,300.0
4324.217182602084,1.1981556488501576e+19,300.0
4334.217182602084,1.1979012036746412e+19,300.0
4344.217182602084,1.1976483563881404e+19,300.0
4354.217182602084,1.1973970850804703e+19,300.0
4364.217182602084,1.1971473683004242e+19,300.0
4374.217182602084,1.1968991850428994e+19,300.0
4384.217182602084,1.1966525147364741e+19,300.0
4394.217182602084,1.196407337231416e+19,300.0
4404.217182602084,1.1961636327881046e+19,300.0
4414.217182602084,1.1959213820658518e+19,300.0
4424.217182602084,1.1956805661121026e+19,300.0
4434.217182602084,1.1954411663520006e+19,300.0
4444.217182602084,1.195203164578305e+19,300.0
4454.217182602084,1.1949665429416428e+19,300.0
4464.217182602084,1.1947312839410852e+19,300.0
4474.217182602084,1.1944973704150331e+19,300.0
4484.217182602084,1.1942647855324015e+19,300.0
4494.217182602084,1.1940335127840885e+19,300.0
4504.217182602084,1.193803535974722e+19,300.0
4514.217182602084,1.1935748392146684e+19,300.0
4524.217182602084,1.1933474069122976e+19,300.0
4534.217182602084,1.1931212237664911e+19,300.0
4544.217182602084,1.1928962747593871e+19,300.0
4554.217182602084,1.1926725451493503e+19,300.0
4564.217182602084,1.1924500204641616e+19,300.0
4574.217182602084,1.1922286864944169e+19,300.0
4584.217182602084,1.192008529287128e+19,300.0
4594.217182602084,1.1917895351395189e+19,300.0
4604.217182602084,1.1915716905930088e+19,300.0
4614.217182602084,1.1913549824273777e+19,300.0
4624.217182602084,1.1911393976551043e+19,300.0
4634.217182602084,1.1909249235158739e+19,300.0
4644.217182602084,1.1907115474712474e+19,300.0
4654.217182602084,1.1904992571994868e+19,300.0
4664.217182602084,1.1902880405905324e+19,300.0
4674.217182602084,1.1900778857411244e+19,300.0
4684.217182602084,1.1898687809500668e+19,300.0
4694.217182602084,1.189660714713625e+19,300.0
4704.217182602084,1.1894536757210563e+19,300.0
4714.217182602084,1.189247652850266e+19,300.0
4724.217182602084,1.189042635163586e+19,300.0
4734.217182602084,1.188838611903672e+19,300.0
4744.217182602084,1.1886355724895142e+19,300.0
4754.217182602084,1.1884335065125595e+19,300.0
4764.217182602084,1.1882324037329385e+19,300.0
4774.217182602084,1.1880322540757985e+19,300.0
4784.217182602084,1.1878330476277334e+19,300.0
4794.217182602084,1.1876347746333129e+19,300.0
4804.217182602084,1.1874374254917028e+19,300.0
4814.217182602084,1.1872409907533775e+19,300.0
4824.217182602084,1.1870454611169194e+19,300.0
4834.217182602084,1.1868508274259024e+19,300.0
4844.217182602084,1.1866570806658585e+19,300.0
4854.217182602084,1.1864642119613231e+19,300.0
4864.217182602084,1.1862722125729583e+19,300.0
4874.217182602084,1.1860810738947492e+19,300.0
4884.217182602084,1.1858907874512738e+19,300.0
4894.217182602084,1.1857013448950422e+19,300.0
4904.217182602084,1.1855127380039035e+19,300.0
4914.217182602084,1.18532495867852e+19,300.0
4924.217182602084,1.1851379989399032e+19,300.0
