t(s),Adsorbed H on surface 1,Total T surface 1
0.028025569286496334,8.298269954329586e+16,300.0
0.03503206160812042,1.030602875571954e+17,300.0
0.043790177010150526,1.2779730673791998e+17,300.0
0.054737821262688155,1.5817054801257917e+17,300.0
0.0684223765783602,1.9530782503238138e+17,300.0
0.08552807072295025,2.4048387673337334e+17,300.0
0.10691018840368782,2.9509994400003014e+17,300.0
0.13363783550460978,3.606400567522866e+17,300.0
0.16704739438076222,4.385968980395247e+17,300.0
0.20880934297595277,5.303617572357332e+17,300.0
0.26101177871994097,6.370775439575645e+17,300.0
0.32626482339992624,7.594617654214394e+17,300.0
0.40783112924990783,8.976173697414383e+17,300.0
0.5097890115623848,1.0508612904655636e+18,300.0
0.6372363644529809,1.2176092221059464e+18,300.0
0.7965455555662262,1.395354866315542e+18,300.0
0.9956820444577827,1.5807686436534676e+18,300.0
1.2446026555722285,1.7699149902550162e+18,300.0
1.5557534194652856,1.9585515551553198e+18,300.0
1.9446918743316068,2.1424248353963328e+18,300.0
2.430864942914509,2.317371638139524e+18,300.0
3.038581278643136,2.4786928305430513e+18,300.0
3.79822669830392,2.6185134463162706e+18,300.0
4.747783472879901,2.7226083766556186e+18,300.0
5.934729441099876,2.781608060170959e+18,300.0
7.418411901374844,2.8064469381720806e+18,300.0
9.273014976718555,2.814648886942093e+18,300.0
11.591268820898193,2.816863812071547e+18,300.0
14.489086126122741,2.8173594602589855e+18,300.0
18.111357757653426,2.8174513000591805e+18,300.0
22.639197297066783,2.8174653244661243e+18,300.0
28.29899672133348,2.8174670805523077e+18,300.0
35.37374600166685,2.8174672600600847e+18,300.0
44.21718260208357,2.8174672749836344e+18,300.0
54.21718260208357,2.817467275983874e+18,300.0
64.21718260208357,2.8174672760431606e+18,300.0
74.21718260208357,2.8174672760466755e+18,300.0
84.21718260208357,2.8174672760468833e+18,300.0
94.21718260208357,2.8174672760468833e+18,300.0
104.21718260208357,2.8174672760468833e+18,300.0
114.21718260208357,2.8174672760468833e+18,300.0
124.21718260208357,2.8174672760468833e+18,300.0
134.21718260208357,2.8174672760468833e+18,300.0
144.21718260208357,2.8174672760468833e+18,300.0
154.21718260208357,2.8174672760468833e+18,300.0
164.21718260208357,2.8174672760468833e+18,300.0
174.21718260208357,2.8174672760468833e+18,300.0
184.21718260208357,2.8174672760468833e+18,300.0
194.21718260208357,2.8174672760468833e+18,300.0
204.21718260208357,2.8174672760468833e+18,300.0
214.21718260208357,2.8174672760468833e+18,300.0
224.21718260208357,2.8174672760468833e+18,300.0
234.21718260208357,2.8174672760468833e+18,300.0
244.21718260208357,2.8174672760468833e+18,300.0
254.21718260208357,2.8174672760468833e+18,300.0
264.21718260208354,2.8174672760468833e+18,300.0
274.21718260208354,2.8174672760468833e+18,300.0
284.21718260208354,2.8174672760468833e+18,300.0
294.21718260208354,2.8174672760468833e+18,300.0
304.21718260208354,2.8174672760468833e+18,300.0
314.21718260208354,2.8174672760468833e+18,300.0
324.21718260208354,2.8174672760468833e+18,300.0
334.21718260208354,2.8174672760468833e+18,300.0
344.21718260208354,2.8174672760468833e+18,300.0
354.21718260208354,2.8174672760468833e+18,300.0
364.21718260208354,2.8174672760468833e+18,300.0
374.21718260208354,2.8174672760468833e+18,300.0
384.21718260208354,2.8174672760468833e+18,300.0
394.21718260208354,2.8174672760468833e+18,300.0
404.21718260208354,2.8174672760468833e+18,300.0
414.21718260208354,2.8174672760468833e+18,300.0
424.21718260208354,2.8174672760468833e+18,300.0
434.21718260208354,2.8174672760468833e+18,300.0
444.21718260208354,2.8174672760468833e+18,300.0
454.21718260208354,2.8174672760468833e+18,300.0
464.21718260208354,2.8174672760468833e+18,300.0
474.21718260208354,2.8174672760468833e+18,300.0
484.21718260208354,2.8174672760468833e+18,300.0
494.21718260208354,2.8174672760468833e+18,300.0
504.21718260208354,2.8174672760468833e+18,300.0
514.2171826020835,2.8174672760468833e+18,300.0
524.2171826020835,2.8174672760468833e+18,300.0
534.2171826020835,2.8174672760468833e+18,300.0
544.2171826020835,2.8174672760468833e+18,300.0
554.2171826020835,2.8174672760468833e+18,300.0
564.2171826020835,2.8174672760468833e+18,300.0
574.2171826020835,2.8174672760468833e+18,300.0
584.2171826020835,2.8174672760468833e+18,300.0
594.2171826020835,2.8174672760468833e+18,300.0
604.2171826020835,2.8174672760468833e+18,300.0
614.2171826020835,2.8174672760468833e+18,300.0
624.2171826020835,2.8174672760468833e+18,300.0
634.2171826020835,2.8174672760468833e+18,300.0
644.2171826020835,2.8174672760468833e+18,300.0
654.2171826020835,2.8174672760468833e+18,300.0
664.2171826020835,2.8174672760468833e+18,300.0
674.2171826020835,2.8174672760468833e+18,300.0
684.2171826020835,2.8174672760468833e+18,300.0
694.2171826020835,2.8174672760468833e+18,300.0
704.2171826020835,2.8174672760468833e+18,300.0
714.2171826020835,2.8174672760468833e+18,300.0
724.2171826020835,2.8174672760468833e+18,300.0
734.2171826020835,2.8174672760468833e+18,300.0
744.2171826020835,2.8174672760468833e+18,300.0
754.2171826020835,2.8174672760468833e+18,300.0
764.2171826020835,2.8174672760468833e+18,300.0
774.2171826020835,2.8174672760468833e+18,300.0
784.2171826020835,2.8174672760468833e+18,300.0
794.2171826020835,2.8174672760468833e+18,300.0
804.2171826020835,2.8174672760468833e+18,300.0
814.2171826020835,2.8174672760468833e+18,300.0
824.2171826020835,2.8174672760468833e+18,300.0
834.2171826020835,2.8174672760468833e+18,300.0
844.2171826020835,2.8174672760468833e+18,300.0
854.2171826020835,2.8174672760468833e+18,300.0
864.2171826020835,2.8174672760468833e+18,300.0
874.2171826020835,2.8174672760468833e+18,300.0
884.2171826020835,2.8174672760468833e+18,300.0
894.2171826020835,2.8174672760468833e+18,300.0
904.2171826020835,2.8174672760468833e+18,300.0
914.2171826020835,2.8174672760468833e+18,300.0
924.2171826020835,2.8174672760468833e+18,300.0
934.2171826020835,2.8174672760468833e+18,300.0
944.2171826020835,2.8174672760468833e+18,300.0
954.2171826020835,2.8174672760468833e+18,300.0
964.2171826020835,2.8174672760468833e+18,300.0
974.2171826020835,2.8174672760468833e+18,300.0
984.2171826020835,2.8174672760468833e+18,300.0
994.2171826020835,2.8174672760468833e+18,300.0
1004.2171826020835,2.8174672760468833e+18,300.0
1014.2171826020835,2.8174672760468833e+18,300.0
1024.2171826020835,2.8174672760468833e+18,300.0
1034.2171826020835,2.8174672760468833e+18,300.0
1044.2171826020835,2.8174672760468833e+18,300.0
1054.2171826020835,2.8174672760468833e+18,300.0
1064.2171826020835,2.8174672760468833e+18,300.0
1074.2171826020835,2.8174672760468833e+18,300.0
1084.2171826020835,2.8174672760468833e+18,300.0
1094.2171826020835,2.8174672760468833e+18,300.0
1104.2171826020835,2.8174672760468833e+18,300.0
1114.2171826020835,2.8174672760468833e+18,300.0
1124.2171826020835,2.8174672760468833e+18,300.0
1134.2171826020835,2.8174672760468833e+18,300.0
1144.2171826020835,2.8174672760468833e+18,300.0
1154.2171826020835,2.8174672760468833e+18,300.0
1164.2171826020835,2.8174672760468833e+18,300.0
1174.2171826020835,2.8174672760468833e+18,300.0
1184.2171826020835,2.8174672760468833e+18,300.0
1194.2171826020835,2.8174672760468833e+18,300.0
1204.2171826020835,2.8174672760468833e+18,300.0
1214.2171826020835,2.8174672760468833e+18,300.0
1224.2171826020835,2.8174672760468833e+18,300.0
1234.2171826020835,2.8174672760468833e+18,300.0
1244.2171826020835,2.8174672760468833e+18,300.0
1254.2171826020835,2.8174672760468833e+18,300.0
1264.2171826020835,2.8174672760468833e+18,300.0
1274.2171826020835,2.8174672760468833e+18,300.0
1284.2171826020835,2.8174672760468833e+18,300.0
1294.2171826020835,2.8174672760468833e+18,300.0
1304.2171826020835,2.8174672760468833e+18,300.0
1314.2171826020835,2.8174672760468833e+18,300.0
1324.2171826020835,2.8174672760468833e+18,300.0
1334.2171826020835,2.8174672760468833e+18,300.0
1344.2171826020835,2.8174672760468833e+18,300.0
1354.2171826020835,2.8174672760468833e+18,300.0
1364.2171826020835,2.8174672760468833e+18,300.0
1374.2171826020835,2.8174672760468833e+18,300.0
1384.2171826020835,2.8174672760468833e+18,300.0
1394.2171826020835,2.8174672760468833e+18,300.0
1404.2171826020835,2.8174672760468833e+18,300.0
1414.2171826020835,2.8174672760468833e+18,300.0
1424.2171826020835,2.8174672760468833e+18,300.0
1434.2171826020835,2.8174672760468833e+18,300.0
1444.2171826020835,2.8174672760468833e+18,300.0
1454.2171826020835,2.8174672760468833e+18,300.0
1464.2171826020835,2.8174672760468833e+18,300.0
1474.2171826020835,2.8174672760468833e+18,300.0
1484.2171826020835,2.8174672760468833e+18,300.0
1494.2171826020835,2.8174672760468833e+18,300.0
1504.2171826020835,2.8174672760468833e+18,300.0
1514.2171826020835,2.8174672760468833e+18,300.0
1524.2171826020835,2.8174672760468833e+18,300.0
1534.2171826020835,2.8174672760468833e+18,300.0
1544.2171826020835,2.8174672760468833e+18,300.0
1554.2171826020835,2.8174672760468833e+18,300.0
1564.2171826020835,2.8174672760468833e+18,300.0
1574.2171826020835,2.8174672760468833e+18,300.0
1584.2171826020835,2.8174672760468833e+18,300.0
1594.2171826020835,2.8174672760468833e+18,300.0
1604.2171826020835,2.8174672760468833e+18,300.0
1614.2171826020835,2.8174672760468833e+18,300.0
1624.2171826020835,2.8174672760468833e+18,300.0
1634.2171826020835,2.8174672760468833e+18,300.0
1644.2171826020835,2.8174672760468833e+18,300.0
1654.2171826020835,2.8174672760468833e+18,300.0
1664.2171826020835,2.8174672760468833e+18,300.0
1674.2171826020835,2.8174672760468833e+18,300.0
1684.2171826020835,2.8174672760468833e+18,300.0
1694.2171826020835,2.8174672760468833e+18,300.0
1704.2171826020835,2.8174672760468833e+18,300.0
1714.2171826020835,2.8174672760468833e+18,300.0
1724.2171826020835,2.8174672760468833e+18,300.0
1734.2171826020835,2.8174672760468833e+18,300.0
1744.2171826020835,2.8174672760468833e+18,300.0
1754.2171826020835,2.8174672760468833e+18,300.0
1764.2171826020835,2.8174672760468833e+18,300.0
1774.2171826020835,2.8174672760468833e+18,300.0
1784.2171826020835,2.8174672760468833e+18,300.0
1794.2171826020835,2.8174672760468833e+18,300.0
1804.2171826020835,2.8174672760468833e+18,300.0
1814.2171826020835,2.8174672760468833e+18,300.0
1824.2171826020835,2.8174672760468833e+18,300.0
1834.2171826020835,2.8174672760468833e+18,300.0
1844.2171826020835,2.8174672760468833e+18,300.0
1854.2171826020835,2.8174672760468833e+18,300.0
1864.2171826020835,2.8174672760468833e+18,300.0
1874.2171826020835,2.8174672760468833e+18,300.0
1884.2171826020835,2.8174672760468833e+18,300.0
1894.2171826020835,2.8174672760468833e+18,300.0
1904.2171826020835,2.8174672760468833e+18,300.0
1914.2171826020835,2.8174672760468833e+18,300.0
1924.2171826020835,2.8174672760468833e+18,300.0
1934.2171826020835,2.8174672760468833e+18,300.0
1944.2171826020835,2.8174672760468833e+18,300.0
1954.2171826020835,2.8174672760468833e+18,300.0
1964.2171826020835,2.8174672760468833e+18,300.0
1974.2171826020835,2.8174672760468833e+18,300.0
1984.2171826020835,2.8174672760468833e+18,300.0
1994.2171826020835,2.8174672760468833e+18,300.0
2004.2171826020835,2.8174672760468833e+18,300.0
2014.2171826020835,2.8174672760468833e+18,300.0
2024.2171826020835,2.8174672760468833e+18,300.0
2034.2171826020835,2.8174672760468833e+18,300.0
2044.2171826020835,2.8174672760468833e+18,300.0
2054.2171826020835,2.8174672760468833e+18,300.0
2064.2171826020835,2.8174672760468833e+18,300.0
2074.2171826020835,2.8174672760468833e+18,300.0
2084.2171826020835,2.8174672760468833e+18,300.0
2094.2171826020835,2.8174672760468833e+18,300.0
2104.2171826020835,2.8174672760468833e+18,300.0
2114.2171826020835,2.8174672760468833e+18,300.0
2124.2171826020835,2.8174672760468833e+18,300.0
2134.2171826020835,2.8174672760468833e+18,300.0
2144.2171826020835,2.8174672760468833e+18,300.0
2154.2171826020835,2.8174672760468833e+18,300.0
2164.2171826020835,2.8174672760468833e+18,300.0
2174.2171826020835,2.8174672760468833e+18,300.0
2184.2171826020835,2.8174672760468833e+18,300.0
2194.2171826020835,2.8174672760468833e+18,300.0
2204.2171826020835,2.8174672760468833e+18,300.0
2214.2171826020835,2.8174672760468833e+18,300.0
2224.2171826020835,2.8174672760468833e+18,300.0
2234.2171826020835,2.8174672760468833e+18,300.0
2244.2171826020835,2.8174672760468833e+18,300.0
2254.2171826020835,2.8174672760468833e+18,300.0
2264.2171826020835,2.8174672760468833e+18,300.0
2274.2171826020835,2.8174672760468833e+18,300.0
2284.2171826020835,2.8174672760468833e+18,300.0
2294.2171826020835,2.8174672760468833e+18,300.0
2304.2171826020835,2.8174672760468833e+18,300.0
2314.2171826020835,2.8174672760468833e+18,300.0
2324.2171826020835,2.8174672760468833e+18,300.0
2334.2171826020835,2.8174672760468833e+18,300.0
2344.2171826020835,2.8174672760468833e+18,300.0
2354.2171826020835,2.8174672760468833e+18,300.0
2364.2171826020835,2.8174672760468833e+18,300.0
2374.2171826020835,2.8174672760468833e+18,300.0
2384.2171826020835,2.8174672760468833e+18,300.0
2394.2171826020835,2.8174672760468833e+18,300.0
2404.2171826020835,2.8174672760468833e+18,300.0
2414.2171826020835,2.8174672760468833e+18,300.0
2424.2171826020835,2.8174672760468833e+18,300.0
2434.2171826020835,2.8174672760468833e+18,300.0
2444.2171826020835,2.8174672760468833e+18,300.0
2454.2171826020835,2.8174672760468833e+18,300.0
2464.2171826020835,2.8174672760468833e+18,300.0
2474.2171826020835,2.8174672760468833e+18,300.0
2484.2171826020835,2.8174672760468833e+18,300.0
2494.2171826020835,2.8174672760468833e+18,300.0
2504.2171826020835,2.8174672760468833e+18,300.0
2514.2171826020835,2.8174672760468833e+18,300.0
2524.2171826020835,2.8174672760468833e+18,300.0
2534.2171826020835,2.8174672760468833e+18,300.0
2544.2171826020835,2.8174672760468833e+18,300.0
2554.2171826020835,2.8174672760468833e+18,300.0
2564.2171826020835,2.8174672760468833e+18,300.0
2574.2171826020835,2.8174672760468833e+18,300.0
2584.2171826020835,2.8174672760468833e+18,300.0
2594.2171826020835,2.8174672760468833e+18,300.0
2604.2171826020835,2.8174672760468833e+18,300.0
2614.2171826020835,2.8174672760468833e+18,300.0
2624.2171826020835,2.8174672760468833e+18,300.0
2634.2171826020835,2.8174672760468833e+18,300.0
2644.2171826020835,2.8174672760468833e+18,300.0
2654.2171826020835,2.8174672760468833e+18,300.0
2664.2171826020835,2.8174672760468833e+18,300.0
2674.2171826020835,2.8174672760468833e+18,300.0
2684.2171826020835,2.8174672760468833e+18,300.0
2694.2171826020835,2.8174672760468833e+18,300.0
2704.2171826020835,2.8174672760468833e+18,300.0
2714.2171826020835,2.8174672760468833e+18,300.0
2724.2171826020835,2.8174672760468833e+18,300.0
2734.2171826020835,2.8174672760468833e+18,300.0
2744.2171826020835,2.8174672760468833e+18,300.0
2754.2171826020835,2.8174672760468833e+18,300.0
2764.2171826020835,2.8174672760468833e+18,300.0
2774.2171826020835,2.8174672760468833e+18,300.0
2784.2171826020835,2.8174672760468833e+18,300.0
2794.2171826020835,2.8174672760468833e+18,300.0
2804.2171826020835,2.8174672760468833e+18,300.0
2814.2171826020835,2.8174672760468833e+18,300.0
2824.2171826020835,2.8174672760468833e+18,300.0
2834.2171826020835,2.8174672760468833e+18,300.0
2844.2171826020835,2.8174672760468833e+18,300.0
2854.2171826020835,2.8174672760468833e+18,300.0
2864.2171826020835,2.8174672760468833e+18,300.0
2874.2171826020835,2.8174672760468833e+18,300.0
2884.2171826020835,2.8174672760468833e+18,300.0
2894.2171826020835,2.8174672760468833e+18,300.0
2904.2171826020835,2.8174672760468833e+18,300.0
2914.2171826020835,2.8174672760468833e+18,300.0
2924.2171826020835,2.8174672760468833e+18,300.0
2934.2171826020835,2.8174672760468833e+18,300.0
2944.2171826020835,2.8174672760468833e+18,300.0
2954.2171826020835,2.8174672760468833e+18,300.0
2964.2171826020835,2.8174672760468833e+18,300.0
2974.2171826020835,2.8174672760468833e+18,300.0
2984.2171826020835,2.8174672760468833e+18,300.0
2994.2171826020835,2.8174672760468833e+18,300.0
3004.2171826020835,2.6109336064945004e+18,300.0
3012.2171826020835,2.524711762418688e+18,300.0
3022.2171826020835,2.4573772613364634e+18,300.0
3032.2171826020835,2.408581011854706e+18,300.0
3042.2171826020835,2.3702859236572385e+18,300.0
3052.2171826020835,2.3387196167655844e+18,300.0
3062.2171826020835,2.3118253665182674e+18,300.0
3072.2171826020835,2.2883629396152886e+18,300.0
3082.2171826020835,2.267528290541746e+18,300.0
3092.2171826020835,2.2487709481928684e+18,300.0
3102.2171826020835,2.2316976836283392e+18,300.0
3112.2171826020835,2.216017866719439e+18,300.0
3122.2171826020835,2.2015106264181463e+18,300.0
3132.2171826020835,2.1880041625340892e+18,300.0
3142.2171826020835,2.1753621921952978e+18,300.0
3152.2171826020835,2.1634747719826806e+18,300.0
3162.2171826020835,2.1522519047422298e+18,300.0
3172.2171826020835,2.1416189757906145e+18,300.0
3182.2171826020835,2.131513424585242e+18,300.0
3192.2171826020835,2.1218822712026468e+18,300.0
3202.2171826020835,2.1126802470492933e+18,300.0
3212.2171826020835,2.1038683609018248e+18,300.0
3222.2171826020835,2.095412783991929e+18,300.0
3232.2171826020835,2.0872839725411423e+18,300.0
3242.2171826020835,2.0794559695010435e+18,300.0
3252.2171826020835,2.0719058432694057e+18,300.0
3262.2171826020835,2.0646132323263017e+18,300.0
3272.2171826020835,2.0575599726522217e+18,300.0
3282.2171826020835,2.0507297904822141e+18,300.0
3292.2171826020835,2.0441080470959862e+18,300.0
3302.2171826020835,2.0376815254015194e+18,300.0
3312.2171826020835,2.0314382503435415e+18,300.0
3322.2171826020835,2.025367336899695e+18,300.0
3332.2171826020835,2.0194588607141727e+18,300.0
3342.2171826020835,2.013703747437282e+18,300.0
3352.2171826020835,2.008093677609773e+18,300.0
3362.2171826020835,2.0026210045382787e+18,300.0
3372.2171826020835,1.9972786830851087e+18,300.0
3382.2171826020835,1.9920602076733245e+18,300.0
3392.2171826020835,1.9869595581091533e+18,300.0
3402.2171826020835,1.981971152065401e+18,300.0
3412.2171826020835,1.977089803264528e+18,300.0
3422.2171826020835,1.972310684558316e+18,300.0
3432.2171826020835,1.9676292952302234e+18,300.0
3442.2171826020835,1.9630414319524406e+18,300.0
3452.2171826020835,1.958543162916974e+18,300.0
3462.2171826020835,1.9541308047323602e+18,300.0
3472.2171826020835,1.949800901737726e+18,300.0
3482.2171826020835,1.9455502074361103e+18,300.0
3492.2171826020835,1.9413756677910438e+18,300.0
3502.2171826020835,1.9372744061658156e+18,300.0
3512.2171826020835,1.9332437097147745e+18,300.0
3522.2171826020835,1.929281017061385e+18,300.0
3532.2171826020835,1.9253839071193308e+18,300.0
3542.2171826020835,1.9215500889313825e+18,300.0
3552.2171826020835,1.9177773924164954e+18,300.0
3562.2171826020835,1.9140637599291515e+18,300.0
3572.2171826020835,1.9104072385466022e+18,300.0
3582.2171826020835,1.9068059730097367e+18,300.0
3592.2171826020835,1.9032581992520092e+18,300.0
3602.2171826020835,1.8997622384584228e+18,300.0
3612.2171826020835,1.8963164916031447e+18,300.0
3622.2171826020835,1.8929194344200686e+18,300.0
3632.2171826020835,1.889569612765658e+18,300.0
3642.2171826020835,1.8862656383378e+18,300.0
3652.2171826020835,1.883006184718259e+18,300.0
3662.2171826020835,1.879789983709724e+18,300.0
3672.2171826020835,1.8766158219414272e+18,300.0
3682.2171826020835,1.873482537719973e+18,300.0
3692.2171826020835,1.8703890181043474e+18,300.0
3702.2171826020835,1.867334196186162e+18,300.0
3712.2171826020835,1.8643170485580357e+18,300.0
3722.2171826020835,1.8613365929546527e+18,300.0
3732.2171826020835,1.8583918860525043e+18,300.0
3742.2171826020835,1.8554820214156355e+18,300.0
3752.2171826020835,1.8526061275758746e+18,300.0
3762.2171826020835,1.8497633662370867e+18,300.0
3772.2171826020835,1.8469529305939203e+18,300.0
3782.2171826020835,1.8441740437563681e+18,300.0
3792.2171826020835,1.8414259572722212e+18,300.0
3802.2171826020835,1.8387079497401784e+18,300.0
3812.2171826020835,1.8360193255069967e+18,300.0
3822.2171826020835,1.833359413442617e+18,300.0
3832.2171826020835,1.8307275657877164e+18,300.0
3842.2171826020835,1.8281231570685837e+18,300.0
3852.2171826020835,1.8255455830746412e+18,300.0
3862.2171826020835,1.8229942598942994e+18,300.0
3872.2171826020835,1.8204686230051884e+18,300.0
3882.2171826020835,1.8179681264151063e+18,300.0
3892.2171826020835,1.815492241850322e+18,300.0
3902.2171826020835,1.8130404579881175e+18,300.0
3912.2171826020835,1.8106122797307005e+18,300.0
3922.2171826020835,1.8082072275178263e+18,300.0
3932.2171826020835,1.8058248366756698e+18,300.0
3942.2171826020835,1.8034646567996708e+18,300.0
3952.2171826020835,1.8011262511692365e+18,300.0
3962.2171826020835,1.7988091961923415e+18,300.0
3972.2171826020835,1.7965130808782034e+18,300.0
3982.2171826020835,1.7942375063363425e+18,300.0
3992.2171826020835,1.7919820853004493e+18,300.0
4002.2171826020835,1.7897464416755953e+18,300.0
4012.2171826020835,1.7875302101074212e+18,300.0
4022.2171826020835,1.7853330355720297e+18,300.0
4032.2171826020835,1.7831545729853952e+18,300.0
4042.2171826020835,1.7809944868311818e+18,300.0
4052.2171826020835,1.778852450805935e+18,300.0
4062.2171826020835,1.7767281474806776e+18,300.0
4072.2171826020835,1.7746212679780042e+18,300.0
4082.2171826020835,1.7725315116638287e+18,300.0
4092.2171826020835,1.7704585858529892e+18,300.0
4102.217182602084,1.7684022055279657e+18,300.0
4112.217182602084,1.7663620930700152e+18,300.0
4122.217182602084,1.7643379780020677e+18,300.0
4132.217182602084,1.7623295967427684e+18,300.0
4142.217182602084,1.760336692371091e+18,300.0
4152.217182602084,1.758359014400976e+18,300.0
4162.217182602084,1.7563963185654868e+18,300.0
4172.217182602084,1.7544483666100022e+18,300.0
4182.217182602084,1.7525149260939904e+18,300.0
4192.217182602084,1.7505957702009454e+18,300.0
4202.217182602084,1.7486906775560773e+18,300.0
4212.217182602084,1.7467994320513823e+18,300.0
4222.217182602084,1.7449218226777336e+18,300.0
4232.217182602084,1.7430576433636582e+18,300.0
4242.217182602084,1.741206692820478e+18,300.0
4252.217182602084,1.739368774393518e+18,300.0
4262.217182602084,1.7375436959190976e+18,300.0
4272.217182602084,1.7357312695870308e+18,300.0
4282.217182602084,1.733931311808389e+18,300.0
4292.217182602084,1.7321436430882813e+18,300.0
4302.217182602084,1.7303680879034232e+18,300.0
4312.217182602084,1.7286044745842824e+18,300.0
4322.217182602084,1.726852635201593e+18,300.0
4332.217182602084,1.725112405457048e+18,300.0
4342.217182602084,1.7233836245779812e+18,300.0
4352.217182602084,1.72166613521587e+18,300.0
4362.217182602084,1.719959783348489e+18,300.0
4372.217182602084,1.7182644181855588e+18,300.0
4382.217182602084,1.7165798920777403e+18,300.0
4392.217182602084,1.714906060428833e+18,300.0
4402.217182602084,1.713242781611042e+18,300.0
4412.217182602084,1.7115899168831844e+18,300.0
4422.217182602084,1.7099473303117148e+18,300.0
4432.217182602084,1.7083148886944527e+18,300.0
4442.217182602084,1.7066924614869e+18,300.0
4452.217182602084,1.7050799207310454e+18,300.0
4462.217182602084,1.703477140986554e+18,300.0
4472.217182602084,1.701883999264247e+18,300.0
4482.217182602084,1.700300374961778e+18,300.0
4492.217182602084,1.698726149801423e+18,300.0
4502.217182602084,1.6971612077698988e+18,300.0
4512.217182602084,1.695605435060128e+18,300.0
4522.217182602084,1.6940587200148808e+18,300.0
4532.217182602084,1.6925209530722166e+18,300.0
4542.217182602084,1.690992026712658e+18,300.0
4552.217182602084,1.689471835408032e+18,300.0
4562.217182602084,1.6879602755719145e+18,300.0
4572.217182602084,1.6864572455116178e+18,300.0
4582.217182602084,1.6849626453816643e+18,300.0
4592.217182602084,1.6834763771386906e+18,300.0
4602.217182602084,1.6819983444977298e+18,300.0
4612.217182602084,1.6805284528898214e+18,300.0
4622.217182602084,1.6790666094208998e+18,300.0
4632.217182602084,1.6776127228319165e+18,300.0
4642.217182602084,1.6761667034601505e+18,300.0
4652.217182602084,1.6747284632016648e+18,300.0
4662.217182602084,1.6732979154748687e+18,300.0
4672.217182602084,1.6718749751851466e+18,300.0
4682.217182602084,1.6704595586905155e+18,300.0
4692.217182602084,1.6690515837682752e+18,300.0
4702.217182602084,1.6676509695826194e+18,300.0
4712.217182602084,1.6662576366531694e+18,300.0
4722.217182602084,1.6648715068244045e+18,300.0
4732.217182602084,1.663492503235954e+18,300.0
4742.217182602084,1.6621205502937244e+18,300.0
4752.217182602084,1.6607555736418335e+18,300.0
4762.217182602084,1.6593975001353216e+18,300.0
4772.217182602084,1.6580462578136182e+18,300.0
4782.217182602084,1.6567017758747359e+18,300.0
4792.217182602084,1.6553639846501683e+18,300.0
4802.217182602084,1.6540328155804708e+18,300.0
4812.217182602084,1.6527082011914985e+18,300.0
4822.217182602084,1.6513900750712835e+18,300.0
4832.217182602084,1.6500783718475282e+18,300.0
4842.217182602084,1.6487730271656975e+18,300.0
4852.217182602084,1.6474739776676884e+18,300.0
4862.217182602084,1.6461811609710602e+18,300.0
4872.217182602084,1.644894515648807e+18,300.0
4882.217182602084,1.6436139812096553e+18,300.0
4892.217182602084,1.6423394980788726e+18,300.0
4902.217182602084,1.6410710075795663e+18,300.0
4912.217182602084,1.6398084519144643e+18,300.0
4922.217182602084,1.6385517741481554e+18,300.0
